idTram,infoDisponible,data,tempsActual,tempsPrevist,tempsRecorregutFutur,factorReferenciaActual,tendencia
2,1,20260124015054,0,0,-1,-1,-1
3,1,20260124015054,304,304,1,1,1
4,1,20260124015054,325,325,1,1,1
5,1,20260124015054,174,174,1,1,1
6,1,20260124015054,275,275,1,1,1
7,1,20260124015054,184,184,1,1,1
8,0,20260124015054,0,0,-1,-1,-1
9,0,20260124015054,0,0,-1,-1,-1
10,1,20260124015054,171,171,1,1,1
11,1,20260124015054,0,0,-1,-1,-1
12,1,20260124015054,102,101,1,1,1
13,1,20260124015054,231,230,1,1,1
14,0,20260124015054,0,0,-1,-1,-1
15,1,20260124015054,220,220,1,1,1
16,1,20260124015054,237,237,1,1,1
17,1,20260124015054,192,192,1,1,1
18,1,20260124015054,0,0,-1,-1,-1
19,0,20260124015054,0,0,-1,-1,-1
20,0,20260124015054,0,0,-1,-1,-1
21,1,20260124015054,0,0,-1,-1,-1
22,1,20260124015054,270,270,1,1,1
23,1,20260124015054,189,189,1,1,1
24,1,20260124015054,240,240,1,1,1
25,1,20260124015054,0,0,-1,-1,-1
26,1,20260124015054,0,0,-1,-1,-1
27,1,20260124015054,185,185,1,1,1
28,1,20260124015054,0,0,-1,-1,-1
29,1,20260124015054,363,363,1,1,1
30,1,20260124015054,0,0,-1,-1,-1
31,1,20260124015054,219,219,1,1,1
32,1,20260124015054,182,180,1,1,1
33,1,20260124015054,229,229,1,1,1
34,1,20260124015054,220,220,1,1,1
35,1,20260124015054,150,150,1,1,1
36,1,20260124015054,0,0,-1,-1,-1
37,1,20260124015054,205,205,1,1,1
38,1,20260124015054,204,204,1,1,1
39,1,20260124015054,108,107,1,1,1
40,1,20260124015054,289,289,1,1,1
41,0,20260124015054,0,0,-1,-1,-1
42,1,20260124015054,205,205,1,1,1
43,0,20260124015054,0,0,-1,-1,-1
44,0,20260124015054,0,0,-1,-1,-1
45,0,20260124015054,0,0,-1,-1,-1
46,0,20260124015054,0,0,-1,-1,-1
47,1,20260124015054,180,180,1,1,1
48,0,20260124015054,0,0,-1,-1,-1
49,1,20260124015054,304,304,1,1,1
50,1,20260124015054,0,0,-1,-1,-1
51,1,20260124015054,269,269,1,1,1
52,1,20260124015054,299,299,1,1,1
53,1,20260124015054,149,149,1,1,1
54,1,20260124015054,164,164,1,1,1
55,1,20260124015054,0,0,-1,-1,-1
56,1,20260124015054,0,0,-1,-1,-1
57,1,20260124015054,0,0,-1,-1,-1
58,1,20260124015054,0,0,-1,-1,-1
59,1,20260124015054,0,0,-1,-1,-1
60,1,20260124015054,414,414,1,1,1
61,1,20260124015054,285,285,1,1,1
62,0,20260124015054,0,0,-1,-1,-1
63,0,20260124015054,0,0,-1,-1,-1
64,0,20260124015054,0,0,-1,-1,-1
65,1,20260124015054,128,128,1,1,1
66,1,20260124015054,102,103,1,1,1
67,1,20260124015054,211,214,1,1,1
68,1,20260124015054,127,120,0,1,2
69,1,20260124015054,110,124,2,1,0
70,1,20260124015054,137,131,1,1,1
71,0,20260124015054,82,95,2,1,0
72,0,20260124015054,185,182,1,1,1
73,0,20260124015054,122,124,1,1,1
74,0,20260124015054,91,100,1,1,1
75,0,20260124015054,217,221,1,1,1
76,0,20260124015054,83,85,1,1,1
77,1,20260124015054,430,430,1,1,1
78,1,20260124015054,425,425,1,1,1
1,1,20260124020055,300,300,1,1,1
2,1,20260124020055,0,0,-1,-1,-1
3,1,20260124020055,304,304,1,1,1
4,1,20260124020055,325,325,1,1,1
5,1,20260124020055,0,0,-1,-1,-1
6,1,20260124020055,275,275,1,1,1
7,1,20260124020055,184,184,1,1,1
8,0,20260124020055,0,0,-1,-1,-1
9,0,20260124020055,0,0,-1,-1,-1
10,1,20260124020055,171,171,1,1,1
11,1,20260124020055,0,0,-1,-1,-1
12,1,20260124020055,99,100,1,1,1
13,1,20260124020055,230,230,1,1,1
14,0,20260124020055,0,0,-1,-1,-1
15,1,20260124020055,220,220,1,1,1
16,1,20260124020055,237,237,1,1,1
17,1,20260124020055,192,192,1,1,1
18,1,20260124020055,0,0,-1,-1,-1
19,0,20260124020055,0,0,-1,-1,-1
20,0,20260124020055,0,0,-1,-1,-1
21,1,20260124020055,0,0,-1,-1,-1
22,1,20260124020055,270,270,1,1,1
23,1,20260124020055,189,189,1,1,1
24,1,20260124020055,240,240,1,1,1
25,1,20260124020055,0,0,-1,-1,-1
26,1,20260124020055,0,0,-1,-1,-1
27,1,20260124020055,185,185,1,1,1
28,1,20260124020055,0,0,-1,-1,-1
29,1,20260124020055,363,363,1,1,1
30,1,20260124020055,0,0,-1,-1,-1
31,1,20260124020055,219,219,1,1,1
32,1,20260124020055,184,182,1,1,1
33,1,20260124020055,229,229,1,1,1
34,1,20260124020055,220,220,1,1,1
35,1,20260124020055,150,150,1,1,1
36,1,20260124020055,0,0,-1,-1,-1
37,1,20260124020055,205,205,1,1,1
38,1,20260124020055,204,204,1,1,1
39,1,20260124020055,108,107,1,1,1
40,1,20260124020055,289,289,1,1,1
41,0,20260124020055,0,0,-1,-1,-1
42,1,20260124020055,205,205,1,1,1
43,0,20260124020055,0,0,-1,-1,-1
44,0,20260124020055,0,0,-1,-1,-1
45,0,20260124020055,0,0,-1,-1,-1
46,0,20260124020055,0,0,-1,-1,-1
47,1,20260124020055,180,180,1,1,1
48,0,20260124020055,0,0,-1,-1,-1
49,1,20260124020055,304,304,1,1,1
50,1,20260124020055,0,0,-1,-1,-1
51,1,20260124020055,269,269,1,1,1
52,1,20260124020055,299,299,1,1,1
53,1,20260124020055,149,149,1,1,1
54,1,20260124020055,164,164,1,1,1
55,1,20260124020055,0,0,-1,-1,-1
56,1,20260124020055,0,0,-1,-1,-1
57,1,20260124020055,0,0,-1,-1,-1
58,1,20260124020055,0,0,-1,-1,-1
59,1,20260124020055,0,0,-1,-1,-1
60,1,20260124020055,414,414,1,1,1
61,1,20260124020055,285,285,1,1,1
62,0,20260124020055,0,0,-1,-1,-1
63,0,20260124020055,0,0,-1,-1,-1
64,0,20260124020055,0,0,-1,-1,-1
65,1,20260124020055,134,134,1,1,1
66,1,20260124020055,105,101,1,1,1
67,1,20260124020055,214,213,1,1,1
68,1,20260124020055,0,0,-1,-1,-1
69,1,20260124020055,131,123,1,1,1
70,1,20260124020055,139,143,1,1,1
71,0,20260124020055,95,95,1,1,1
72,0,20260124020055,174,179,1,1,1
73,0,20260124020055,120,123,1,1,1
74,0,20260124020055,94,116,1,1,1
75,0,20260124020055,237,232,1,1,1
76,0,20260124020055,85,85,1,1,1
77,1,20260124020055,430,430,1,1,1
78,1,20260124020055,425,425,1,1,1
1,1,20260124021053,300,300,1,1,1
2,1,20260124021053,0,0,-1,-1,-1
3,1,20260124021053,304,304,1,1,1
4,1,20260124021053,325,325,1,1,1
5,1,20260124021053,0,0,-1,-1,-1
6,1,20260124021053,275,275,1,1,1
7,1,20260124021053,185,184,1,1,1
8,0,20260124021053,0,0,-1,-1,-1
9,0,20260124021053,0,0,-1,-1,-1
10,1,20260124021053,171,171,1,1,1
11,1,20260124021053,0,0,-1,-1,-1
12,1,20260124021053,99,99,1,1,1
13,1,20260124021053,230,230,1,1,1
14,0,20260124021053,0,0,-1,-1,-1
15,1,20260124021053,220,220,1,1,1
16,1,20260124021053,237,237,1,1,1
17,1,20260124021053,192,192,1,1,1
18,1,20260124021053,0,0,-1,-1,-1
19,0,20260124021053,0,0,-1,-1,-1
20,0,20260124021053,0,0,-1,-1,-1
21,1,20260124021053,0,0,-1,-1,-1
22,1,20260124021053,270,270,1,1,1
23,1,20260124021053,189,189,1,1,1
24,1,20260124021053,240,240,1,1,1
25,1,20260124021053,0,0,-1,-1,-1
26,1,20260124021053,0,0,-1,-1,-1
27,1,20260124021053,185,185,1,1,1
28,1,20260124021053,0,0,-1,-1,-1
29,1,20260124021053,363,363,1,1,1
30,1,20260124021053,0,0,-1,-1,-1
31,1,20260124021053,219,219,1,1,1
32,1,20260124021053,182,181,1,1,1
33,1,20260124021053,229,229,1,1,1
34,1,20260124021053,220,220,1,1,1
35,1,20260124021053,150,150,1,1,1
36,1,20260124021053,0,0,-1,-1,-1
37,1,20260124021053,205,205,1,1,1
38,1,20260124021053,204,204,1,1,1
39,1,20260124021053,108,107,1,1,1
40,1,20260124021053,289,289,1,1,1
41,0,20260124021053,0,0,-1,-1,-1
42,1,20260124021053,205,205,1,1,1
43,0,20260124021053,0,0,-1,-1,-1
44,0,20260124021053,0,0,-1,-1,-1
45,0,20260124021053,0,0,-1,-1,-1
46,0,20260124021053,0,0,-1,-1,-1
47,1,20260124021053,180,180,1,1,1
48,0,20260124021053,0,0,-1,-1,-1
49,1,20260124021053,304,304,1,1,1
50,1,20260124021053,0,0,-1,-1,-1
51,1,20260124021053,269,269,1,1,1
52,1,20260124021053,299,299,1,1,1
53,1,20260124021053,149,149,1,1,1
54,1,20260124021053,164,164,1,1,1
55,1,20260124021053,0,0,-1,-1,-1
56,1,20260124021053,0,0,-1,-1,-1
57,1,20260124021053,0,0,-1,-1,-1
58,1,20260124021053,0,0,-1,-1,-1
59,1,20260124021053,164,164,1,1,1
60,1,20260124021053,414,414,1,1,1
61,1,20260124021053,285,284,1,1,1
62,0,20260124021053,0,0,-1,-1,-1
63,0,20260124021053,0,0,-1,-1,-1
64,0,20260124021053,0,0,-1,-1,-1
65,1,20260124021053,126,128,1,1,1
66,1,20260124021053,116,109,0,1,2
67,1,20260124021053,209,216,1,1,1
68,1,20260124021053,122,134,1,1,1
69,1,20260124021053,132,134,1,1,1
70,1,20260124021053,158,151,0,0,1
71,0,20260124021053,93,96,1,1,1
72,0,20260124021053,184,173,1,1,1
73,0,20260124021053,118,117,1,1,1
74,0,20260124021053,86,86,2,1,0
75,0,20260124021053,238,237,1,1,1
76,0,20260124021053,85,86,1,1,1
77,1,20260124021053,430,430,1,1,1
78,1,20260124021053,425,424,1,1,1
1,1,20260124022054,300,300,1,1,1
2,1,20260124022054,0,0,-1,-1,-1
3,1,20260124022054,304,304,1,1,1
4,1,20260124022054,325,324,1,1,1
5,1,20260124022054,0,0,-1,-1,-1
6,1,20260124022054,275,275,1,1,1
7,1,20260124022054,184,184,1,1,1
8,0,20260124022054,0,0,-1,-1,-1
9,0,20260124022054,0,0,-1,-1,-1
10,1,20260124022054,171,171,1,1,1
11,1,20260124022054,0,0,-1,-1,-1
12,1,20260124022054,99,99,1,1,1
13,1,20260124022054,230,230,1,1,1
14,0,20260124022054,0,0,-1,-1,-1
15,1,20260124022054,220,220,1,1,1
16,1,20260124022054,237,237,1,1,1
17,1,20260124022054,192,192,1,1,1
18,1,20260124022054,0,0,-1,-1,-1
19,0,20260124022054,0,0,-1,-1,-1
20,0,20260124022054,0,0,-1,-1,-1
21,1,20260124022054,0,0,-1,-1,-1
22,1,20260124022054,270,270,1,1,1
23,1,20260124022054,189,189,1,1,1
24,1,20260124022054,240,240,1,1,1
25,1,20260124022054,0,0,-1,-1,-1
26,1,20260124022054,0,0,-1,-1,-1
27,1,20260124022054,185,185,1,1,1
28,1,20260124022054,0,0,-1,-1,-1
29,1,20260124022054,363,363,1,1,1
30,1,20260124022054,0,0,-1,-1,-1
31,1,20260124022054,219,219,1,1,1
32,1,20260124022054,180,181,1,1,1
33,1,20260124022054,229,229,1,1,1
34,1,20260124022054,220,220,1,1,1
35,1,20260124022054,150,149,1,1,1
36,1,20260124022054,0,0,-1,-1,-1
37,1,20260124022054,205,205,1,1,1
38,1,20260124022054,204,204,1,1,1
39,1,20260124022054,109,109,1,1,1
40,1,20260124022054,289,289,1,1,1
41,0,20260124022054,0,0,-1,-1,-1
42,1,20260124022054,205,205,1,1,1
43,0,20260124022054,0,0,-1,-1,-1
44,0,20260124022054,0,0,-1,-1,-1
45,0,20260124022054,0,0,-1,-1,-1
46,0,20260124022054,0,0,-1,-1,-1
47,1,20260124022054,180,180,1,1,1
48,0,20260124022054,0,0,-1,-1,-1
49,1,20260124022054,304,304,1,1,1
50,1,20260124022054,0,0,-1,-1,-1
51,1,20260124022054,269,269,1,1,1
52,1,20260124022054,299,299,1,1,1
53,1,20260124022054,149,149,1,1,1
54,1,20260124022054,164,164,1,1,1
55,1,20260124022054,0,0,-1,-1,-1
56,1,20260124022054,0,0,-1,-1,-1
57,1,20260124022054,0,0,-1,-1,-1
58,1,20260124022054,0,0,-1,-1,-1
59,1,20260124022054,0,0,-1,-1,-1
60,1,20260124022054,414,414,1,1,1
61,1,20260124022054,285,285,1,1,1
62,0,20260124022054,0,0,-1,-1,-1
63,0,20260124022054,0,0,-1,-1,-1
64,0,20260124022054,0,0,-1,-1,-1
65,1,20260124022054,129,128,1,1,1
66,1,20260124022054,103,107,1,1,1
67,1,20260124022054,199,210,1,1,1
68,1,20260124022054,120,119,1,1,1
69,1,20260124022054,129,133,1,1,1
70,1,20260124022054,139,146,1,1,1
71,0,20260124022054,90,98,1,1,1
72,0,20260124022054,186,185,1,1,1
73,0,20260124022054,123,118,1,1,1
74,0,20260124022054,101,88,1,1,1
75,0,20260124022054,237,231,1,1,1
76,0,20260124022054,84,86,1,1,1
77,1,20260124022054,430,430,1,1,1
78,1,20260124022054,425,423,1,1,1
1,1,20260124023553,300,300,1,1,1
2,1,20260124023553,0,0,-1,-1,-1
3,1,20260124023553,0,0,-1,-1,-1
4,1,20260124023553,325,325,1,1,1
5,1,20260124023553,174,174,1,1,1
6,1,20260124023553,275,275,1,1,1
7,1,20260124023553,184,185,1,1,1
8,0,20260124023553,0,0,-1,-1,-1
9,0,20260124023553,0,0,-1,-1,-1
10,1,20260124023553,171,171,1,1,1
11,1,20260124023553,0,0,-1,-1,-1
12,1,20260124023553,99,99,1,1,1
13,1,20260124023553,230,230,1,1,1
14,0,20260124023553,0,0,-1,-1,-1
15,1,20260124023553,220,220,1,1,1
16,1,20260124023553,237,237,1,1,1
17,1,20260124023553,192,192,1,1,1
18,1,20260124023553,0,0,-1,-1,-1
19,0,20260124023553,0,0,-1,-1,-1
20,0,20260124023553,0,0,-1,-1,-1
21,1,20260124023553,0,0,-1,-1,-1
22,1,20260124023553,270,270,1,1,1
23,1,20260124023553,189,189,1,1,1
24,1,20260124023553,240,240,1,1,1
25,1,20260124023553,0,0,-1,-1,-1
26,1,20260124023553,265,261,1,1,1
27,1,20260124023553,185,185,1,1,1
28,1,20260124023553,0,0,-1,-1,-1
29,1,20260124023553,364,363,1,1,1
30,1,20260124023553,397,395,1,1,1
31,1,20260124023553,219,219,1,1,1
32,1,20260124023553,180,180,1,1,1
33,1,20260124023553,229,229,1,1,1
34,1,20260124023553,220,220,1,1,1
35,1,20260124023553,150,150,1,1,1
36,1,20260124023553,0,0,-1,-1,-1
37,1,20260124023553,205,205,1,1,1
38,1,20260124023553,204,204,1,1,1
39,1,20260124023553,108,107,1,1,1
40,1,20260124023553,289,289,1,1,1
41,0,20260124023553,0,0,-1,-1,-1
42,1,20260124023553,205,205,1,1,1
43,0,20260124023553,0,0,-1,-1,-1
44,0,20260124023553,0,0,-1,-1,-1
45,0,20260124023553,0,0,-1,-1,-1
46,0,20260124023553,0,0,-1,-1,-1
47,1,20260124023553,180,180,1,1,1
48,0,20260124023553,0,0,-1,-1,-1
49,1,20260124023553,304,304,1,1,1
50,1,20260124023553,0,0,-1,-1,-1
51,1,20260124023553,269,269,1,1,1
52,1,20260124023553,299,299,1,1,1
53,1,20260124023553,149,149,1,1,1
54,1,20260124023553,164,164,1,1,1
55,1,20260124023553,0,0,-1,-1,-1
56,1,20260124023553,0,0,-1,-1,-1
57,1,20260124023553,0,0,-1,-1,-1
58,1,20260124023553,0,0,-1,-1,-1
59,1,20260124023553,164,164,1,1,1
60,1,20260124023553,414,414,1,1,1
61,1,20260124023553,285,285,1,1,1
62,0,20260124023553,0,0,-1,-1,-1
63,0,20260124023553,0,0,-1,-1,-1
64,0,20260124023553,0,0,-1,-1,-1
65,1,20260124023553,125,141,1,1,1
66,1,20260124023553,95,104,1,1,1
67,1,20260124023553,211,205,1,1,1
68,1,20260124023553,103,108,2,2,1
69,1,20260124023553,120,126,1,1,1
70,1,20260124023553,155,137,0,1,2
71,0,20260124023553,92,95,1,1,1
72,0,20260124023553,186,192,1,1,1
73,0,20260124023553,121,119,1,1,1
74,0,20260124023553,91,108,1,0,0
75,0,20260124023553,236,230,1,1,1
76,0,20260124023553,80,85,1,1,1
77,1,20260124023553,430,430,1,1,1
78,1,20260124023553,425,428,1,1,1
1,1,20260124025054,300,300,1,1,1
2,1,20260124025054,0,0,-1,-1,-1
3,1,20260124025054,304,304,1,1,1
4,1,20260124025054,325,325,1,1,1
5,1,20260124025054,174,174,1,1,1
6,1,20260124025054,275,275,1,1,1
7,1,20260124025054,185,184,1,1,1
8,0,20260124025054,0,0,-1,-1,-1
9,0,20260124025054,0,0,-1,-1,-1
10,1,20260124025054,171,171,1,1,1
11,1,20260124025054,0,0,-1,-1,-1
12,1,20260124025054,99,99,1,1,1
13,1,20260124025054,230,230,1,1,1
14,0,20260124025054,0,0,-1,-1,-1
15,1,20260124025054,220,220,1,1,1
16,1,20260124025054,237,237,1,1,1
17,1,20260124025054,192,192,1,1,1
18,1,20260124025054,0,0,-1,-1,-1
19,0,20260124025054,0,0,-1,-1,-1
20,0,20260124025054,0,0,-1,-1,-1
21,1,20260124025054,0,0,-1,-1,-1
22,1,20260124025054,270,270,1,1,1
23,1,20260124025054,189,189,1,1,1
24,1,20260124025054,240,240,1,1,1
25,1,20260124025054,0,0,-1,-1,-1
26,1,20260124025054,260,263,1,1,1
27,1,20260124025054,185,185,1,1,1
28,1,20260124025054,0,0,-1,-1,-1
29,1,20260124025054,363,363,1,1,1
30,1,20260124025054,0,0,-1,-1,-1
31,1,20260124025054,219,219,1,1,1
32,1,20260124025054,180,182,1,1,1
33,1,20260124025054,229,229,1,1,1
34,1,20260124025054,0,0,-1,-1,-1
35,1,20260124025054,150,150,1,1,1
36,1,20260124025054,0,0,-1,-1,-1
37,1,20260124025054,205,205,1,1,1
38,1,20260124025054,204,204,1,1,1
39,1,20260124025054,107,107,1,1,1
40,1,20260124025054,289,289,1,1,1
41,0,20260124025054,0,0,-1,-1,-1
42,1,20260124025054,205,205,1,1,1
43,0,20260124025054,0,0,-1,-1,-1
44,0,20260124025054,0,0,-1,-1,-1
45,0,20260124025054,0,0,-1,-1,-1
46,0,20260124025054,0,0,-1,-1,-1
47,1,20260124025054,180,180,1,1,1
48,0,20260124025054,0,0,-1,-1,-1
49,1,20260124025054,304,304,1,1,1
50,1,20260124025054,0,0,-1,-1,-1
51,1,20260124025054,269,269,1,1,1
52,1,20260124025054,299,299,1,1,1
53,1,20260124025054,149,149,1,1,1
54,1,20260124025054,164,164,1,1,1
55,1,20260124025054,0,0,-1,-1,-1
56,1,20260124025054,0,0,-1,-1,-1
57,1,20260124025054,0,0,-1,-1,-1
58,1,20260124025054,0,0,-1,-1,-1
59,1,20260124025054,0,0,-1,-1,-1
60,1,20260124025054,414,414,1,1,1
61,1,20260124025054,285,285,1,1,1
62,0,20260124025054,0,0,-1,-1,-1
63,0,20260124025054,0,0,-1,-1,-1
64,0,20260124025054,0,0,-1,-1,-1
65,1,20260124025054,131,128,1,1,1
66,1,20260124025054,127,120,0,0,1
67,1,20260124025054,212,209,1,1,1
68,1,20260124025054,115,134,1,1,1
69,1,20260124025054,119,123,1,1,1
70,1,20260124025054,144,136,0,1,2
71,0,20260124025054,104,95,0,1,2
72,0,20260124025054,175,175,1,1,1
73,0,20260124025054,115,115,1,1,1
74,0,20260124025054,153,140,0,0,1
75,0,20260124025054,218,231,1,1,1
76,0,20260124025054,84,85,1,1,1
77,1,20260124025054,430,430,1,1,1
78,1,20260124025054,425,428,1,1,1
1,1,20260124030053,300,300,1,1,1
2,1,20260124030053,0,0,-1,-1,-1
3,1,20260124030053,304,304,1,1,1
4,1,20260124030053,0,0,-1,-1,-1
5,1,20260124030053,174,174,1,1,1
6,1,20260124030053,275,275,1,1,1
7,1,20260124030053,185,184,1,1,1
8,0,20260124030053,0,0,-1,-1,-1
9,0,20260124030053,0,0,-1,-1,-1
10,1,20260124030053,171,171,1,1,1
11,1,20260124030053,0,0,-1,-1,-1
12,1,20260124030053,99,99,1,1,1
13,1,20260124030053,230,230,1,1,1
14,0,20260124030053,0,0,-1,-1,-1
15,1,20260124030053,220,220,1,1,1
16,1,20260124030053,237,237,1,1,1
17,1,20260124030053,192,192,1,1,1
18,1,20260124030053,0,0,-1,-1,-1
19,0,20260124030053,0,0,-1,-1,-1
20,0,20260124030053,0,0,-1,-1,-1
21,1,20260124030053,0,0,-1,-1,-1
22,1,20260124030053,270,270,1,1,1
23,1,20260124030053,189,189,1,1,1
24,1,20260124030053,240,240,1,1,1
25,1,20260124030053,0,0,-1,-1,-1
26,1,20260124030053,260,260,1,1,1
27,1,20260124030053,185,185,1,1,1
28,1,20260124030053,0,0,-1,-1,-1
29,1,20260124030053,363,363,1,1,1
30,1,20260124030053,0,0,-1,-1,-1
31,1,20260124030053,219,219,1,1,1
32,1,20260124030053,182,181,1,1,1
33,1,20260124030053,229,229,1,1,1
34,1,20260124030053,220,220,1,1,1
35,1,20260124030053,150,150,1,1,1
36,1,20260124030053,0,0,-1,-1,-1
37,1,20260124030053,205,205,1,1,1
38,1,20260124030053,204,204,1,1,1
39,1,20260124030053,109,108,1,1,1
40,1,20260124030053,289,289,1,1,1
41,0,20260124030053,0,0,-1,-1,-1
42,1,20260124030053,205,205,1,1,1
43,0,20260124030053,0,0,-1,-1,-1
44,0,20260124030053,0,0,-1,-1,-1
45,0,20260124030053,0,0,-1,-1,-1
46,0,20260124030053,0,0,-1,-1,-1
47,1,20260124030053,180,180,1,1,1
48,0,20260124030053,0,0,-1,-1,-1
49,1,20260124030053,0,0,-1,-1,-1
50,1,20260124030053,0,0,-1,-1,-1
51,1,20260124030053,269,269,1,1,1
52,1,20260124030053,299,299,1,1,1
53,1,20260124030053,149,149,1,1,1
54,1,20260124030053,164,164,1,1,1
55,1,20260124030053,0,0,-1,-1,-1
56,1,20260124030053,0,0,-1,-1,-1
57,1,20260124030053,0,0,-1,-1,-1
58,1,20260124030053,0,0,-1,-1,-1
59,1,20260124030053,0,0,-1,-1,-1
60,1,20260124030053,418,415,1,1,1
61,1,20260124030053,284,285,1,1,1
62,0,20260124030053,0,0,-1,-1,-1
63,0,20260124030053,0,0,-1,-1,-1
64,0,20260124030053,0,0,-1,-1,-1
65,1,20260124030053,123,137,2,1,0
66,1,20260124030053,136,126,0,0,1
67,1,20260124030053,220,218,1,1,1
68,1,20260124030053,121,114,1,1,1
69,1,20260124030053,133,138,1,1,1
70,1,20260124030053,153,151,0,0,1
71,0,20260124030053,88,95,1,1,1
72,0,20260124030053,141,167,2,1,0
73,0,20260124030053,123,121,1,1,1
74,0,20260124030053,96,115,1,0,0
75,0,20260124030053,238,228,1,1,1
76,0,20260124030053,89,85,1,1,1
77,1,20260124030053,430,430,1,1,1
78,1,20260124030053,425,425,1,1,1
1,1,20260124031052,300,300,1,1,1
2,1,20260124031052,0,0,-1,-1,-1
3,1,20260124031052,304,304,1,1,1
4,1,20260124031052,325,324,1,1,1
5,1,20260124031052,174,174,1,1,1
6,1,20260124031052,275,275,1,1,1
7,1,20260124031052,185,186,1,1,1
8,0,20260124031052,0,0,-1,-1,-1
9,0,20260124031052,0,0,-1,-1,-1
10,1,20260124031052,171,171,1,1,1
11,1,20260124031052,0,0,-1,-1,-1
12,1,20260124031052,99,99,1,1,1
13,1,20260124031052,231,230,1,1,1
14,0,20260124031052,0,0,-1,-1,-1
15,1,20260124031052,220,220,1,1,1
16,1,20260124031052,237,237,1,1,1
17,1,20260124031052,192,192,1,1,1
18,1,20260124031052,0,0,-1,-1,-1
19,0,20260124031052,0,0,-1,-1,-1
20,0,20260124031052,0,0,-1,-1,-1
21,1,20260124031052,0,0,-1,-1,-1
22,1,20260124031052,270,270,1,1,1
23,1,20260124031052,189,189,1,1,1
24,1,20260124031052,240,240,1,1,1
25,1,20260124031052,0,0,-1,-1,-1
26,1,20260124031052,0,0,-1,-1,-1
27,1,20260124031052,185,185,1,1,1
28,1,20260124031052,0,0,-1,-1,-1
29,1,20260124031052,363,363,1,1,1
30,1,20260124031052,0,0,-1,-1,-1
31,1,20260124031052,219,219,1,1,1
32,1,20260124031052,182,181,1,1,1
33,1,20260124031052,229,229,1,1,1
34,1,20260124031052,220,220,1,1,1
35,1,20260124031052,150,150,1,1,1
36,1,20260124031052,0,0,-1,-1,-1
37,1,20260124031052,205,205,1,1,1
38,1,20260124031052,204,204,1,1,1
39,1,20260124031052,109,109,1,1,1
40,1,20260124031052,289,289,1,1,1
41,0,20260124031052,0,0,-1,-1,-1
42,1,20260124031052,205,205,1,1,1
43,0,20260124031052,0,0,-1,-1,-1
44,0,20260124031052,0,0,-1,-1,-1
45,0,20260124031052,0,0,-1,-1,-1
46,0,20260124031052,0,0,-1,-1,-1
47,1,20260124031052,180,180,1,1,1
48,0,20260124031052,0,0,-1,-1,-1
49,1,20260124031052,304,304,1,1,1
50,1,20260124031052,0,0,-1,-1,-1
51,1,20260124031052,269,269,1,1,1
52,1,20260124031052,299,299,1,1,1
53,1,20260124031052,0,0,-1,-1,-1
54,1,20260124031052,164,164,1,1,1
55,1,20260124031052,0,0,-1,-1,-1
56,1,20260124031052,0,0,-1,-1,-1
57,1,20260124031052,0,0,-1,-1,-1
58,1,20260124031052,0,0,-1,-1,-1
59,1,20260124031052,164,164,1,1,1
60,1,20260124031052,414,416,1,1,1
61,1,20260124031052,285,284,1,1,1
62,0,20260124031052,0,0,-1,-1,-1
63,0,20260124031052,0,0,-1,-1,-1
64,0,20260124031052,0,0,-1,-1,-1
65,1,20260124031052,139,131,1,1,1
66,1,20260124031052,92,107,2,1,0
67,1,20260124031052,209,223,1,1,1
68,1,20260124031052,111,156,1,0,0
69,1,20260124031052,132,133,1,1,1
70,1,20260124031052,139,132,1,1,1
71,0,20260124031052,98,95,1,1,1
72,0,20260124031052,179,158,1,2,2
73,0,20260124031052,129,123,1,1,1
74,0,20260124031052,0,0,-1,-1,-1
75,0,20260124031052,211,230,1,1,1
76,0,20260124031052,87,85,1,1,1
77,1,20260124031052,430,430,1,1,1
78,1,20260124031052,425,424,1,1,1
1,1,20260124032555,300,300,1,1,1
2,1,20260124032555,0,0,-1,-1,-1
3,1,20260124032555,304,304,1,1,1
4,1,20260124032555,325,325,1,1,1
5,1,20260124032555,174,174,1,1,1
6,1,20260124032555,275,275,1,1,1
7,1,20260124032555,184,185,1,1,1
8,0,20260124032555,0,0,-1,-1,-1
9,0,20260124032555,0,0,-1,-1,-1
10,1,20260124032555,171,171,1,1,1
11,1,20260124032555,0,0,-1,-1,-1
12,1,20260124032555,99,99,1,1,1
13,1,20260124032555,230,230,1,1,1
14,0,20260124032555,0,0,-1,-1,-1
15,1,20260124032555,220,220,1,1,1
16,1,20260124032555,237,237,1,1,1
17,1,20260124032555,192,192,1,1,1
18,1,20260124032555,0,0,-1,-1,-1
19,0,20260124032555,0,0,-1,-1,-1
20,0,20260124032555,0,0,-1,-1,-1
21,1,20260124032555,0,0,-1,-1,-1
22,1,20260124032555,270,270,1,1,1
23,1,20260124032555,189,189,1,1,1
24,1,20260124032555,240,240,1,1,1
25,1,20260124032555,0,0,-1,-1,-1
26,1,20260124032555,260,260,1,1,1
27,1,20260124032555,185,185,1,1,1
28,1,20260124032555,0,0,-1,-1,-1
29,1,20260124032555,363,363,1,1,1
30,1,20260124032555,0,0,-1,-1,-1
31,1,20260124032555,219,219,1,1,1
32,1,20260124032555,184,184,1,1,1
33,1,20260124032555,229,229,1,1,1
34,1,20260124032555,220,220,1,1,1
35,1,20260124032555,150,149,1,1,1
36,1,20260124032555,0,0,-1,-1,-1
37,1,20260124032555,205,205,1,1,1
